anon_id,sender,sender_id,block_type,task_id,super_rule,sub_rule,response,correct,difficulty,duration,timestamp
t12,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,7915.200000023935,2025-11-21T11:33:54.713Z
t12,Confidence Check,6_1_3_1_1,application,16,attraction,color,Very Sure,,2,1281.500000035856,2025-11-21T11:33:56.013Z
t12,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Same,False,1,7234.200000023935,2025-11-21T11:34:03.267Z
t12,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Sure,,1,2253.0000000477303,2025-11-21T11:34:05.552Z
t12,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,5447.400000035763,2025-11-21T11:34:11.033Z
t12,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,1642.4000000476371,2025-11-21T11:34:12.691Z
t12,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,3870.0000000237487,2025-11-21T11:34:16.585Z
t12,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,1324.5,2025-11-21T11:34:17.939Z
t12,Score,6_1_4,,,,,skip,,,8148.399999999907,2025-11-21T11:34:26.115Z
t12,First Example,6_2_0,,,,,skip,,,13183.900000035765,2025-11-21T11:34:39.318Z
t12,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,5355.100000035716,2025-11-21T11:34:44.705Z
t12,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,2338.3000000237957,2025-11-21T11:34:47.070Z
t12,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Same,True,2,3632.700000047684,2025-11-21T11:34:50.731Z
t12,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Very Sure,,2,1439.8000000237953,2025-11-21T11:34:52.190Z
t12,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Same,False,2,5469.500000011874,2025-11-21T11:34:57.685Z
t12,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Sure,,2,2338.100000000093,2025-11-21T11:35:00.054Z
t12,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Same,False,3,12030.899999999909,2025-11-21T11:35:12.113Z
t12,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Very Sure,,3,1615.9000000476371,2025-11-21T11:35:13.748Z
t12,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Same,False,2,4756.700000035809,2025-11-21T11:35:18.520Z
t12,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1005.2000000118278,2025-11-21T11:35:19.555Z
t12,Rule Reminder,6_2_2,,,,,skip,,,5145.300000011921,2025-11-21T11:35:24.730Z
t12,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Different,False,2,17786.699999999953,2025-11-21T11:35:42.539Z
t12,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Sure,,2,2078.1000000119675,2025-11-21T11:35:44.643Z
t12,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Same,False,1,126038.90000004764,2025-11-21T11:37:50.705Z
t12,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,1924.700000011828,2025-11-21T11:37:52.659Z
t12,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,5976.400000035763,2025-11-21T11:37:58.663Z
t12,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,1949.1000000238416,2025-11-21T11:38:00.632Z
t12,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Different,True,3,5102.000000011874,2025-11-21T11:38:05.761Z
t12,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,1552.8000000237953,2025-11-21T11:38:07.334Z
t12,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,8945.200000023935,2025-11-21T11:38:16.296Z
t12,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,1254.3999999999069,2025-11-21T11:38:17.570Z
t12,Score,6_2_4,,,,,skip,,,6602.80000003567,2025-11-21T11:38:24.204Z
t12,First Example,6_3_0,,,,,skip,,,2815.8000000356697,2025-11-21T11:38:27.050Z
t12,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Different,False,1,7576.0,2025-11-21T11:38:34.646Z
t12,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,1247.100000023842,2025-11-21T11:38:35.913Z
t12,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Different,False,2,28399.100000011967,2025-11-21T11:39:04.344Z
t12,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,1005.9000000238884,2025-11-21T11:39:05.373Z
t12,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Different,True,1,8127.600000023842,2025-11-21T11:39:13.527Z
t12,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,1329.6000000119675,2025-11-21T11:39:14.882Z
t12,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,34311.20000003581,2025-11-21T11:39:49.222Z
t12,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,1380.1000000000931,2025-11-21T11:39:50.629Z
t12,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Same,False,3,8017.50000004773,2025-11-21T11:39:58.685Z
t12,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,1165.5000000477305,2025-11-21T11:39:59.886Z
t12,Rule Reminder,6_3_2,,,,,skip,,,7425.100000035716,2025-11-21T11:40:07.357Z
t12,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,8370.500000023749,2025-11-21T11:40:15.758Z
t12,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,1126.3000000000466,2025-11-21T11:40:16.911Z
t12,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,16869.500000035856,2025-11-21T11:40:33.822Z
t12,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,2615.100000035716,2025-11-21T11:40:36.465Z
t12,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Different,False,3,140947.4000000239,2025-11-21T11:42:57.436Z
t12,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,8164.000000035856,2025-11-21T11:43:05.619Z
t12,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Different,False,1,99369.80000000005,2025-11-21T11:44:45.025Z
t12,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Very Sure,,1,4458.399999999907,2025-11-21T11:44:49.510Z
t12,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Same,False,1,8816.300000011921,2025-11-21T11:44:58.355Z
t12,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Very Sure,,1,2646.9000000238884,2025-11-21T11:45:01.038Z
t12,Score,6_3_4,,,,,skip,,,9688.5,2025-11-21T11:45:10.757Z
t13,First Example,4_0_0,,,,,skip,,,11839.58400004769,2025-11-21T11:16:02.865Z
t13,Inference Decision,4_0_1_0_0,practice,p1,,,Different,True,,6946.100000011924,2025-11-21T11:16:09.823Z
t13,Inference Decision,4_0_1_1_0,practice,p2,,,Different,False,,6749.8000000238535,2025-11-21T11:16:17.601Z
t13,Inference Decision,4_0_1_2_0,practice,p3,,,Different,True,,7370.700000011915,2025-11-21T11:16:25.981Z
t13,Rule Reminder,4_0_2,,,,,skip,,,9091.80000001192,2025-11-21T11:16:36.078Z
t13,Application Decision,4_0_3_0_0,practice,p6,,,Same,True,,4801.100000023842,2025-11-21T11:16:40.895Z
t13,Application Decision,4_0_3_1_0,practice,p4,,,Same,True,,3247.1000000119093,2025-11-21T11:16:45.156Z
t13,Application Decision,4_0_3_2_0,practice,p5,,,Different,True,,6853.3000000476895,2025-11-21T11:16:53.019Z
t13,First Example,4_2_0,,,,,skip,,,6343.400000011898,2025-11-21T11:19:03.879Z
t13,Inference Decision,4_2_1_0_0,practice,p1,,,Different,True,,3883.299999999989,2025-11-21T11:19:07.779Z
t13,Inference Decision,4_2_1_1_0,practice,p2,,,Different,False,,5314.300000035786,2025-11-21T11:19:14.155Z
t13,Inference Decision,4_2_1_2_0,practice,p3,,,Same,False,,5621.90000002383,2025-11-21T11:19:20.840Z
t13,Rule Reminder,4_2_2,,,,,skip,,,4321.000000047672,2025-11-21T11:19:26.199Z
t13,Application Decision,4_2_3_0_0,practice,p6,,,Same,True,,4194.700000000012,2025-11-21T11:19:30.402Z
t13,Application Decision,4_2_3_1_0,practice,p4,,,Same,True,,2722.300000011921,2025-11-21T11:19:34.142Z
t13,Application Decision,4_2_3_2_0,practice,p5,,,Different,True,,2520.300000023853,2025-11-21T11:19:37.718Z
t13,First Example,4_4_0,,,,,skip,,,3348.0160000357428,2025-11-21T11:19:46.645Z
t13,Inference Decision,4_4_1_0_0,practice,p1,,,Different,True,,8861.10000001191,2025-11-21T11:19:55.515Z
t13,Inference Decision,4_4_1_1_0,practice,p2,,,Same,True,,4991.600000023842,2025-11-21T11:20:01.519Z
t13,Inference Decision,4_4_1_2_0,practice,p3,,,Same,False,,4103.500000011933,2025-11-21T11:20:06.691Z
t13,Rule Reminder,4_4_2,,,,,skip,,,1748.8000000238535,2025-11-21T11:20:09.449Z
t13,Application Decision,4_4_3_0_0,practice,p5,,,Different,True,,5695.000000023865,2025-11-21T11:20:15.160Z
t13,Application Decision,4_4_3_1_0,practice,p6,,,Same,True,,1970.700000000012,2025-11-21T11:20:18.211Z
t13,Application Decision,4_4_3_2_0,practice,p4,,,Same,True,,2244.2999999999884,2025-11-21T11:20:21.465Z
t13,First Example,4_6_0,,,,,skip,,,2927.7000000238186,2025-11-21T11:20:27.129Z
t13,Inference Decision,4_6_1_0_0,practice,p1,,,Different,True,,3713.1000000357744,2025-11-21T11:20:30.860Z
t13,Inference Decision,4_6_1_1_0,practice,p2,,,Same,True,,3809.5999999999767,2025-11-21T11:20:35.692Z
t13,Inference Decision,4_6_1_2_0,practice,p3,,,Different,True,,1900.000000047672,2025-11-21T11:20:38.606Z
t13,Rule Reminder,4_6_2,,,,,skip,,,2669.5,2025-11-21T11:20:42.287Z
t13,Application Decision,4_6_3_0_0,practice,p6,,,Same,True,,3263.700000000012,2025-11-21T11:20:45.562Z
t13,Application Decision,4_6_3_1_0,practice,p4,,,Same,True,,1990.2000000238183,2025-11-21T11:20:48.568Z
t13,Application Decision,4_6_3_2_0,practice,p5,,,Different,True,,2499.500000023865,2025-11-21T11:20:52.074Z
t13,First Example,6_0_0,,,,,skip,,,8258.0,2025-11-21T11:21:03.244Z
t13,Inference Decision,6_0_1_0_0,inference,0,expansion,star_step,Same,False,1,4917.700000035751,2025-11-21T11:21:08.178Z
t13,Confidence Check,6_0_1_0_1,inference,0,expansion,star_step,Sure,,1,5110.300000035786,2025-11-21T11:21:13.299Z
t13,Inference Decision,6_0_1_1_0,inference,1,expansion,star_step,Same,True,1,3755.900000047696,2025-11-21T11:21:17.073Z
t13,Confidence Check,6_0_1_1_1,inference,1,expansion,star_step,Sure,,1,2442.200000000012,2025-11-21T11:21:19.522Z
t13,Inference Decision,6_0_1_2_0,inference,2,expansion,plus_full,Same,False,1,3950.500000023865,2025-11-21T11:21:23.478Z
t13,Confidence Check,6_0_1_2_1,inference,2,expansion,plus_full,Sure,,1,1601.5000000357395,2025-11-21T11:21:25.092Z
t13,Inference Decision,6_0_1_3_0,inference,3,expansion,plus_full,Same,True,1,5822.600000023842,2025-11-21T11:21:30.928Z
t13,Confidence Check,6_0_1_3_1,inference,3,expansion,plus_full,Sure,,1,1315.800000011921,2025-11-21T11:21:32.283Z
t13,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Same,True,1,2667.9000000118976,2025-11-21T11:21:34.966Z
t13,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Sure,,1,919.4000000000232,2025-11-21T11:21:35.898Z
t13,Rule Reminder,6_0_2,,,,,skip,,,5369.00000003574,2025-11-21T11:21:41.283Z
t13,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,5886.3000000238535,2025-11-21T11:21:47.176Z
t13,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,2173.6000000119093,2025-11-21T11:21:49.356Z
t13,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Same,False,3,4977.300000011921,2025-11-21T11:21:54.343Z
t13,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Very Sure,,3,2822.200000000012,2025-11-21T11:21:57.181Z
t13,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Same,False,1,4058.299999999989,2025-11-21T11:22:01.252Z
t13,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Sure,,1,722.2000000357511,2025-11-21T11:22:02.011Z
t13,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,2341.8000000476604,2025-11-21T11:22:04.360Z
t13,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Very Sure,,1,915.300000035786,2025-11-21T11:22:05.282Z
t13,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Same,False,3,2198.500000023865,2025-11-21T11:22:07.497Z
t13,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Very Sure,,3,552.4000000000233,2025-11-21T11:22:08.067Z
t13,Score,6_0_4,,,,,skip,,,5445.0,2025-11-21T11:22:13.525Z
t13,First Example,6_1_0,,,,,skip,,,5036.200000035751,2025-11-21T11:22:18.611Z
t13,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,2617.6000000357744,2025-11-21T11:22:21.236Z
t13,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Very Sure,,2,1946.7000000357511,2025-11-21T11:22:23.198Z
t13,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Same,False,3,3662.600000011909,2025-11-21T11:22:26.878Z
t13,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Very Sure,,3,1357.4000000476954,2025-11-21T11:22:28.255Z
t13,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,2695.100000047707,2025-11-21T11:22:30.992Z
t13,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Very Sure,,1,2659.500000047672,2025-11-21T11:22:33.667Z
t13,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Different,False,1,2716.700000011944,2025-11-21T11:22:36.404Z
t13,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Very Sure,,1,1537.7999999999884,2025-11-21T11:22:37.956Z
t13,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Same,False,2,2972.300000011921,2025-11-21T11:22:40.938Z
t13,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Sure,,2,850.5000000119326,2025-11-21T11:22:41.797Z
t13,Rule Reminder,6_1_2,,,,,skip,,,2694.0999999999767,2025-11-21T11:22:44.511Z
t13,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,5112.00000004773,2025-11-21T11:22:49.639Z
t13,Confidence Check,6_1_3_0_1,application,15,attraction,color,Very Sure,,2,1267.7000000238186,2025-11-21T11:22:50.922Z
t13,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,3245.1000000119675,2025-11-21T11:22:54.183Z
t13,Confidence Check,6_1_3_1_1,application,16,attraction,color,Very Sure,,2,1569.0000000357395,2025-11-21T11:22:55.770Z
t13,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Different,True,1,5392.400000011898,2025-11-21T11:23:01.174Z
t13,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,1640.7000000119442,2025-11-21T11:23:02.833Z
t13,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,3391.5000000118744,2025-11-21T11:23:06.235Z
t13,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,1026.8000000000466,2025-11-21T11:23:07.281Z
t13,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,2034.600000035716,2025-11-21T11:23:09.321Z
t13,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,976.4000000238884,2025-11-21T11:23:10.313Z
t13,Score,6_1_4,,,,,skip,,,16244.300000023795,2025-11-21T11:23:26.578Z
t13,First Example,6_2_0,,,,,skip,,,6233.50000004773,2025-11-21T11:23:32.819Z
t13,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,3823.200000011944,2025-11-21T11:23:36.651Z
t13,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,1295.9000000357628,2025-11-21T11:23:37.953Z
t13,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Same,True,2,4346.200000011944,2025-11-21T11:23:42.336Z
t13,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Very Sure,,2,1135.600000023842,2025-11-21T11:23:43.487Z
t13,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Different,True,2,4532.200000047684,2025-11-21T11:23:48.034Z
t13,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Very Sure,,2,2269.1000000119675,2025-11-21T11:23:50.317Z
t13,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Different,True,3,2470.3000000476604,2025-11-21T11:23:52.798Z
t13,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Very Sure,,3,1368.4000000000233,2025-11-21T11:23:54.178Z
t13,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Same,False,2,2187.3000000000466,2025-11-21T11:23:56.377Z
t13,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1565.8000000476604,2025-11-21T11:23:57.954Z
t13,Rule Reminder,6_2_2,,,,,skip,,,3386.700000011944,2025-11-21T11:24:01.408Z
t13,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Same,True,2,3076.300000035786,2025-11-21T11:24:04.493Z
t13,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,1389.1000000357162,2025-11-21T11:24:05.903Z
t13,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Different,True,1,2647.699999999953,2025-11-21T11:24:08.560Z
t13,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,1936.4000000476367,2025-11-21T11:24:10.512Z
t13,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,2839.0000000357395,2025-11-21T11:24:13.363Z
t13,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,980.300000035786,2025-11-21T11:24:14.351Z
t13,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Different,True,3,4718.000000011874,2025-11-21T11:24:19.089Z
t13,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,1423.5000000118744,2025-11-21T11:24:20.522Z
t13,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,2453.4000000238884,2025-11-21T11:24:22.984Z
t13,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,1214.5000000118744,2025-11-21T11:24:24.210Z
t13,Score,6_2_4,,,,,skip,,,8424.30000004766,2025-11-21T11:24:32.653Z
t13,First Example,6_3_0,,,,,skip,,,19571.100000047707,2025-11-21T11:24:52.240Z
t13,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Same,True,1,5110.500000023865,2025-11-21T11:24:57.360Z
t13,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,782.3000000237953,2025-11-21T11:24:58.160Z
t13,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,3602.900000047637,2025-11-21T11:25:01.780Z
t13,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Sure,,2,1215.9000000238884,2025-11-21T11:25:03.006Z
t13,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Same,False,1,1107.800000035786,2025-11-21T11:25:04.130Z
t13,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Sure,,1,588.8000000119209,2025-11-21T11:25:04.727Z
t13,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,376.9000000118977,2025-11-21T11:25:05.114Z
t13,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Sure,,1,1002.6000000357162,2025-11-21T11:25:06.123Z
t13,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Same,False,3,2805.1000000119675,2025-11-21T11:25:08.940Z
t13,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,844.9000000118976,2025-11-21T11:25:09.797Z
t13,Rule Reminder,6_3_2,,,,,skip,,,2699.600000047707,2025-11-21T11:25:12.515Z
t13,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,1210.6999999999534,2025-11-21T11:25:13.741Z
t13,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,831.6999999999534,2025-11-21T11:25:14.592Z
t13,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,1634.3000000000466,2025-11-21T11:25:16.245Z
t13,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Sure,,1,634.8000000119209,2025-11-21T11:25:16.893Z
t13,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Same,True,3,2546.5000000118744,2025-11-21T11:25:19.454Z
t13,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Sure,,3,287.0,2025-11-21T11:25:19.775Z
t13,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Same,True,1,1189.0000000477305,2025-11-21T11:25:20.977Z
t13,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Sure,,1,219.00000004773028,2025-11-21T11:25:21.206Z
t13,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Same,False,1,779.7000000119442,2025-11-21T11:25:21.999Z
t13,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Sure,,1,370.3000000119209,2025-11-21T11:25:22.391Z
